#iteration,Porcupine Basin,Rockall Plateau area A,Rockall Plateau area B,Rockall Plateau area C,Rockall Plateau area D,Northeast Greenland basin,Voring / More basin,Faroe-Shetland basin,Total
662,185.2823371,503.2516135,451.8823756,1476.449866,113.9512509,870.7432796,3019.832662,1092.231604,7713.624989
663,315.2149286,182.4935894,378.7606659,2496.246329,82.86175556,1021.837104,3555.99689,990.0878979,9023.49916
664,332.2934373,280.8410665,394.9156959,2722.842433,167.1318275,961.2425989,2854.682516,721.9223662,8435.871941
665,335.8435275,184.6750224,529.8893662,2129.071239,62.12617931,1241.819404,1888.96553,1256.63802,7629.028288
666,405.8970819,289.0931454,505.5103651,4410.490266,115.0744165,505.8093109,1198.371866,734.5689547,8164.815407
667,200.6012082,296.3212079,434.028396,2011.303132,126.466762,916.2427264,1762.242118,718.6237457,6465.829296
668,412.1476176,243.3094918,478.130538,2016.607753,62.32897193,721.7218791,2178.095223,809.8197231,6922.161198
669,245.8720227,508.8900111,676.9993078,2578.677827,83.65258687,1236.115392,1834.999964,652.534075,7817.741186
670,339.7088602,473.3776756,472.7881038,1669.961493,96.86890508,1545.689603,2313.930099,699.2601767,7611.584916
671,197.0936581,243.3412027,659.7863305,2933.944115,94.84402389,711.6518591,2806.13382,934.6420544,8581.437064
672,282.5905229,336.3723849,499.3501273,2414.978553,107.2807429,931.3067704,1881.234952,676.0362233,7129.150277
673,380.1512207,295.357399,772.2984765,2485.451889,102.5206206,757.34711,1969.741857,981.3532168,7744.22179
674,206.1304658,294.3549918,536.9230839,2722.708068,123.8677515,710.2181937,2057.177823,895.0805621,7546.46094
675,243.4548326,233.6116069,413.9698624,1972.10232,91.95441258,462.803407,4792.381374,1435.651348,9645.929163
676,274.19916,225.6348586,434.6873749,2505.110703,88.28945864,736.8105327,2150.3668,727.6402446,7142.739132
677,202.5680651,188.0419767,458.0404913,2024.54491,69.01400735,1000.960975,2875.267994,816.0114838,7634.449903
678,172.171164,169.2178461,359.195118,2567.175224,65.10330519,1239.547017,2507.82097,918.4441923,7998.674837
679,330.2349663,179.789062,448.94179,1820.343119,94.35380494,863.0411036,1875.546864,718.452682,6330.703392
680,261.1455532,340.6066631,341.5311253,2653.798597,90.95342689,935.5497209,3045.216038,939.0715673,8607.872692
681,253.4289834,273.5153874,415.3447058,2953.563177,77.33489628,1246.514658,1688.033741,606.5231639,7514.258713
682,234.1199872,196.7237981,363.2111849,2457.859306,88.87146653,752.6738999,2360.955414,750.0637358,7204.478792
683,182.1371494,318.0101156,442.0611186,2551.721209,62.89643482,1978.303948,1858.300693,800.3919347,8193.822603
684,212.8963888,212.0139178,480.6294322,2343.526329,50.76909806,1182.350146,2442.812002,797.568588,7722.565902
685,205.7217442,209.2537614,344.7699029,1860.964826,105.5332307,325.086528,3343.130332,1098.221583,7492.681908
686,170.0564569,173.7155575,552.1893388,2730.602942,222.3408579,1605.594069,1702.99963,926.1166947,8083.615547
687,342.2079604,218.4132767,328.6517072,2526.156121,108.0035076,1561.884289,1980.491681,736.6393848,7802.447928
688,213.6283755,226.7592648,649.6823932,2057.475584,84.46932871,1492.479149,1969.613788,997.2804962,7691.388379
689,256.7924959,367.6190428,500.1886855,2398.394007,98.33678848,857.699031,1270.966067,582.6400537,6332.636171
690,279.1952872,282.7338955,495.7362955,2410.275865,135.3297881,1378.187892,1720.981718,663.4971821,7365.937923
691,330.4799666,260.0914532,405.9688187,1708.724012,84.68827353,886.2464832,3844.824214,1226.206835,8747.230056
692,269.1160874,227.5560675,412.1201845,2145.358892,153.9024224,776.907488,3764.361346,1072.082642,8821.40513
693,207.9010032,277.7762848,443.8550861,1866.871402,87.06442741,499.1341922,4012.979565,910.8521699,8306.434131
694,285.1730293,135.9745789,504.422969,2012.583817,79.35203088,851.145785,4627.46428,1415.291834,9911.408324
695,153.7180635,200.3241787,646.7274088,1607.467648,82.07127195,1351.952044,2282.840682,711.5021331,7036.60343
696,208.1671843,269.3464971,366.6915805,2005.287584,70.67949381,575.5499941,3798.268624,1104.097368,8398.088326
697,271.8408377,188.1111072,389.7597617,1905.218158,78.89516473,1026.370076,1710.484095,734.6813806,6305.360581
698,218.2102829,201.5662191,471.9962896,1275.076873,106.6883896,615.0339603,2271.568495,803.0970343,5963.237544
699,272.3466682,234.4835493,448.6304132,2247.181235,130.9564603,1063.802077,2318.130189,802.6615506,7518.192143
700,263.7215979,265.8046432,463.2045506,1967.149141,137.0988368,1104.226813,1907.920546,1054.67923,7163.805359
701,340.8437294,239.1313911,342.4018607,2783.119073,101.3639962,1206.963617,2106.421485,785.5520946,7905.797247
702,396.1036889,215.7492934,937.3372471,2707.953748,68.45922495,1267.919564,2230.745075,790.8806102,8615.148452
703,211.229,339.0145227,409.7118919,3884.602121,115.6041426,902.3623234,2058.941662,701.263774,8622.729438
704,252.2747912,238.5664221,614.5947113,3487.47896,115.099958,744.4381568,3119.084333,997.1533,9568.690632
705,220.1085325,184.1651524,449.9041545,2317.17148,152.5629828,1339.470825,2816.498544,1010.534081,8490.415752
706,321.121949,181.1476193,441.5096804,2450.321883,104.1166048,902.9001116,1531.45698,581.9139425,6514.488771
707,161.9862184,242.4617918,540.0331965,2803.528201,131.7278595,1218.444741,1648.221237,570.3270624,7316.730308
708,335.8448451,255.3437521,387.9702431,1794.372357,55.93541497,928.7434481,2640.584808,879.8739211,7278.668789
709,145.82871,237.5039634,713.1398978,3029.43747,48.36602041,905.9193721,2615.989452,771.8550268,8468.039913
710,278.8453576,256.1622647,878.3265828,2380.084094,109.3859285,663.5536653,3294.29298,763.5774902,8624.228363
711,167.7186728,269.701233,423.9238876,3920.613382,95.2743295,1012.325946,5558.718918,1668.222692,13116.49906
712,212.6372945,289.7854734,450.1711392,2083.912096,92.69078486,1749.00386,3135.670766,1193.917155,9207.788569
713,204.2559543,358.9818041,365.9378962,3580.743859,67.6236692,1009.406558,1795.377737,862.3953307,8244.722809
714,252.1736054,163.8675424,399.9619575,2541.476804,71.06661222,910.3618341,5805.914445,1461.93079,11606.75359
715,324.9134574,188.2112123,458.9917507,1641.536103,62.89305844,849.208721,2163.977019,584.4810575,6274.212379
716,397.4515269,263.3929646,397.3652341,3038.366654,89.86039211,1627.773275,2176.712963,601.0179357,8591.940945
717,191.7144554,270.5700027,643.4497135,1766.350752,99.99512594,737.009515,3240.941169,1285.635225,8235.665959
718,156.4869423,266.17836,371.6027845,2891.894598,91.26801341,764.9505354,2824.180744,909.5760613,8276.138039
719,159.5476631,287.6519678,329.5162023,3204.402966,85.24735962,923.6523719,2291.244617,667.6952363,7948.958384
720,174.9344828,294.85127,569.213537,1593.77581,88.97277012,450.6265716,3307.985563,1291.702951,7772.062956
721,260.6916103,349.3927074,644.2387167,1908.85715,93.68362457,858.056977,1999.516329,1072.200574,7186.637689
722,337.8174354,294.805343,439.3285337,2852.138522,101.3618466,426.2809575,694.4384505,658.092968,5804.264057
723,232.4139333,261.1436161,407.6888474,2083.903965,117.0232877,832.8205175,2627.501741,872.2657472,7434.761655
724,276.5622308,219.4458649,420.4551477,2640.562985,59.77503439,910.4503456,2861.161764,926.4487521,8314.862124
725,422.1671905,274.7987337,436.5502562,2080.718247,89.24441297,666.6409207,4147.949181,966.7967667,9084.865709
726,175.110915,283.8405787,548.8688435,5987.337537,83.00119574,670.1439842,1691.537372,800.5429402,10240.38337
727,348.3849345,236.516051,866.6211858,3746.333782,83.23400698,1551.427712,2112.317625,667.3721525,9612.20745
728,262.8840779,222.7091316,822.2547662,2955.298668,85.41670503,853.0274305,3214.507022,955.0796887,9371.17749
729,203.1516839,202.2835424,390.0792654,2223.478046,97.68338545,1028.920262,2518.024461,768.8171874,7432.437834
730,182.4295961,178.5429596,442.7916923,1661.527188,156.4809525,660.9043381,2776.106353,690.8608161,6749.643896
731,152.0085742,227.7080549,354.8799463,1984.432702,102.7495487,727.5090392,3750.321075,1518.456827,8818.065767
732,228.0245255,238.3872024,362.9822956,1971.842135,83.34687197,903.1352028,2343.988386,786.5276546,6918.234274
733,248.6479873,386.3142006,446.5199737,2285.043773,141.8920226,575.7808383,2396.021116,659.5114265,7139.731338
734,267.2907283,220.6458797,434.5329423,2145.578812,110.0620201,4240.529819,4453.341962,1057.911423,12929.89359
735,247.6102034,215.0477102,719.0080318,3836.601548,72.96253223,845.0433244,1891.380268,675.9377658,8503.591384
736,244.6044697,298.3403807,536.2962756,2494.628452,118.5273204,1143.454666,1631.842671,749.7429309,7217.437166
737,206.2307473,225.6693244,477.5403443,2113.601268,183.3823287,1600.807645,2721.394991,941.4193019,8470.045951
738,246.7419384,300.860909,361.6930452,2226.751739,113.7174666,689.2124201,2317.083366,1003.408433,7259.469317
739,200.2212895,257.0784512,388.1231957,2100.368104,102.2945337,1019.572422,1539.05686,883.9949809,6490.709837
740,167.1059545,238.6196163,337.5304607,3088.824407,105.3926316,849.0638986,3656.403813,1113.863535,9556.804317
741,166.9709858,329.2346921,823.6167451,2342.887918,57.32303819,744.4991802,3219.804706,967.4638967,8651.801162
742,199.6144778,206.2937659,484.0995326,2096.643134,138.8210567,559.9264785,4534.901977,1417.76576,9638.066183
743,439.3460325,315.000882,443.7072044,1652.271875,118.5725511,1295.931533,5242.794557,1167.712906,10675.33754
744,304.0684054,320.7547402,408.7849421,2036.931956,79.65779472,646.231406,2110.082011,617.7038348,6524.21509
745,203.7668247,213.6724761,585.0855816,1675.71449,76.65105661,700.3894497,1576.145527,898.1481593,5929.573565
746,183.4199095,239.2117822,431.3567479,2412.272188,131.3831248,945.2075193,1366.475867,820.2606234,6529.587762
747,318.2599024,197.563395,572.5800252,2789.501625,72.75836955,936.2501138,2395.591682,802.8488521,8085.353965
748,136.3327668,350.2750499,443.4314654,2198.090559,79.96962751,795.9403531,3961.136344,1502.655093,9467.831259
749,226.3683525,193.8925631,391.1242532,2343.041358,63.46001655,930.4802947,1838.126989,683.2797641,6669.773591
750,199.9799391,317.4658632,483.8876452,1887.777807,77.97362577,938.527539,2592.225561,903.7997123,7401.637693
751,251.8972373,288.3071668,320.078935,1968.405135,102.3737919,508.6866465,2487.58805,1057.812153,6985.149116
752,305.7331823,196.5280912,505.2943607,3181.839904,91.45773877,1367.521077,1571.764434,754.8912136,7975.030002
753,293.845873,225.1753755,362.5721544,1698.454672,55.39639569,845.6472818,2163.406433,829.5429698,6474.041155
754,220.919022,220.9746474,524.6958356,2813.714659,54.75840055,811.0044802,2856.62748,852.6993247,8355.393849
755,176.5745618,168.8843919,395.5961456,1919.213461,124.6185799,829.826628,1864.070626,649.5753082,6128.359702
756,275.2725591,298.5308567,422.1965143,2775.500496,75.81890813,1053.319676,4560.660009,1395.95528,10857.2543
757,239.776315,307.9898422,598.1106142,2351.119201,114.88962,875.3611043,1560.431975,782.9767061,6830.655378
758,216.6367484,157.0618502,900.183906,2145.961193,105.1196023,560.4531785,3205.602661,943.9902587,8235.009398
759,239.8362028,290.7153437,953.9073116,2550.625623,164.7310983,335.8148785,1645.001915,1085.829048,7266.461421
760,184.2837682,289.0550597,370.384484,2348.236521,116.5144352,1246.407334,1209.568308,519.6530323,6284.102942
761,216.3238046,235.4620909,471.00352,1837.468982,76.08314267,675.1073911,2124.307306,850.4952007,6486.251438
762,265.0693862,214.9738079,446.1266151,1678.175149,135.1938942,760.1397441,2922.898254,723.523286,7146.100137
763,282.8050124,301.997319,335.094317,2664.298518,94.84676118,1709.714838,3447.989443,1573.190366,10409.93657
764,318.6708303,177.0063193,2285.510414,1870.826542,104.9572666,556.0209694,3605.939974,933.4374906,9852.369806
765,250.6371363,381.8831327,459.4837971,2203.98058,165.5264305,901.7377129,1034.08331,722.0804031,6119.412503
766,553.6157139,227.689464,351.3175326,2805.741285,154.6030513,801.4728064,2853.593371,1172.118432,8920.151656
767,236.311284,259.6716152,521.8814167,3426.302182,146.7736365,2001.2916,2825.481951,1280.13955,10697.85324
768,146.3401563,308.095725,388.5495719,1585.219583,105.2100401,354.9616791,3924.451694,1118.079467,7930.907916
769,481.5158262,276.3934032,1075.777094,2877.972483,77.23988085,797.4444978,2032.873908,709.2103888,8328.427482
770,253.1697746,181.0044296,440.7493188,2125.416499,55.89737296,1036.222779,1648.381179,911.3495854,6652.190938
771,197.366349,248.0209007,620.9752347,1786.440021,67.59856176,923.8848334,2111.825761,789.351408,6745.46307
772,345.1232513,232.3139923,305.8215411,3957.731513,109.3109062,1119.603486,2557.886859,881.002561,9508.79411
773,168.4854498,202.8613844,315.4215384,2632.923012,146.9796994,758.9130021,2829.370976,747.2003882,7802.15545
774,284.231005,215.6614408,519.8010494,2016.594926,133.2368332,669.98704,2815.650811,1127.077063,7782.240168
775,283.4618412,172.5276596,373.802468,2651.265728,106.120328,624.3882183,1873.273449,930.0915448,7014.931237
776,149.2865638,236.9272092,312.5340476,2310.918757,68.08814529,390.1459293,1394.93576,724.4547667,5587.291179
777,183.3415802,221.1571329,448.0363069,2512.485369,106.0651117,576.4346678,1304.337756,598.651857,5950.509782
778,203.7530691,270.4290039,351.579043,1908.436512,123.3817608,897.5868878,3121.377155,667.2248661,7543.768298
779,173.6784937,190.6190429,592.7751372,1470.748153,52.7103947,955.2574034,4470.667683,1523.886817,9430.343125
780,308.0791879,208.6367719,390.5269318,2027.562344,84.54397998,956.7390484,747.5917877,714.9158449,5438.595897
781,268.4329707,219.0442891,402.6943236,2237.7983,145.3040513,1417.662813,3201.13447,821.3714116,8713.442629
782,298.3766367,191.5245345,531.351761,2659.819053,136.5849727,673.2381651,1606.231048,758.7536719,6855.879843
783,161.8198671,215.5152658,630.1548359,2280.208302,76.27979762,879.9175031,2096.206544,906.7242398,7246.826355
784,213.4868021,282.0694722,378.5292124,3491.723625,81.93182972,1306.704891,2118.649245,1036.052287,8909.147364
785,220.1382499,353.6430522,417.2953545,1676.663011,150.444097,497.192802,1676.838867,986.1464663,5978.3619
786,290.1144979,176.2856596,532.2966569,2873.623681,103.1171671,1208.704517,5262.400641,1660.326095,12106.86892
787,184.0110816,248.4910914,366.2219674,3445.150935,94.77347707,323.1527831,3871.394203,1251.17243,9784.367969
788,219.7470823,273.0298784,390.5724051,1930.510111,84.4372617,751.3446073,4138.691664,1175.338231,8963.671241
789,236.4279603,205.7056913,762.1159444,1878.673732,109.1628433,519.1668792,3078.891925,875.1771927,7665.322168
790,117.4781083,278.562483,537.4913766,2001.177063,102.4409261,963.9073445,1951.681027,731.5822231,6684.320552
791,242.674811,166.3128446,563.6683609,2503.924631,134.1681714,1038.854615,3176.955385,865.9467429,8692.505562
792,219.4343122,218.7893963,286.6463785,4197.588847,69.45719209,1145.668814,2428.822725,843.7481822,9410.155847
793,179.2477813,228.2899707,511.8472379,3072.949032,86.71621569,648.9358915,2977.868231,755.5566533,8461.411013
794,146.5302154,215.5928158,375.1025085,2103.57441,112.5565207,1250.109949,1975.102473,714.2909726,6892.859865
795,282.2004233,477.4260527,478.0639913,4478.239458,183.2163689,776.7347642,2989.338266,888.7700926,10553.98942
796,156.8709846,208.0963424,617.6113465,2293.283098,90.02031372,1084.114188,4643.961021,1253.081863,10347.03916
797,178.7302878,146.0591402,321.9491879,1921.064724,100.6315398,1245.682841,3224.315284,754.9796866,7893.412691
798,259.9023539,219.6114529,337.99177,3295.555465,108.5182807,1394.608405,2730.684841,843.1344874,9190.007056
799,207.5408002,209.8751248,333.9798742,5060.031194,94.02880831,617.422295,2645.459784,946.2734644,10114.61134
800,275.4674725,299.5470123,330.3944084,2015.854247,83.35416084,1305.06452,2749.107734,1185.170387,8243.959942
801,208.5618287,260.7172736,551.2412881,3535.836976,88.27164274,670.138009,2420.003743,773.158392,8507.929153
802,215.6498392,281.3293605,407.2683064,2231.024169,135.322381,791.2880923,1807.217122,580.6974692,6449.79674
803,351.4662735,271.9955824,353.1036078,2154.290782,105.6324478,1679.22868,1750.397485,711.6721593,7377.787018
804,228.1684304,297.4926099,361.3281012,2414.996164,84.94373204,946.9457461,1801.299428,935.8672124,7071.041424
805,187.533776,227.1346438,468.4484175,2771.039156,132.4875971,747.6576015,2667.901381,967.2166463,8169.419219
806,255.0068313,242.65734,481.7174927,4878.299197,97.53059631,784.629236,1734.043344,631.5254379,9105.409475
807,197.9331909,254.1308693,324.4857971,2250.171699,73.70799818,710.387527,2642.35074,1000.067858,7453.235679
808,238.3620703,418.4793413,633.9721102,2488.344465,81.30002475,1077.17613,2571.434112,1043.111157,8552.179411
809,232.3418362,264.4243221,466.388072,2424.52803,62.98697835,726.2507319,2883.924041,772.0307549,7832.874766
810,295.3371508,248.7247246,409.4465108,2244.46906,125.7708377,750.6185254,1957.080316,751.6738476,6783.120973
811,194.3403547,199.4537844,350.8064871,3240.464564,207.2827237,523.6710978,2602.283436,1094.36316,8412.665608
812,393.0239213,209.0507898,862.3395262,1778.83013,74.14699103,1158.062128,2825.337528,956.2158854,8257.0069
813,418.7562487,216.6437259,508.2548812,2174.430792,144.7983156,1108.329284,1875.047626,628.6127947,7074.873668
